,original_id
52288,0385270550
52289,0385281358
52290,0385287291
52291,0385292112
52292,0385295049
52293,0385314485
52294,0385323638
52295,038533494X
52296,0385487193
52297,0389203459
52298,0389206911
52299,038920756X
52300,0389207632
52301,0389208655
52302,0389208809
52303,0389209775
52304,0393037223
52305,0393049922
52306,0393091503
52307,0393314480
52308,0393952940
52309,0394298683
52310,0394403584
52311,0394405153
52312,0394406494
52313,0394406672
52314,0394412842
52315,0394414691
52316,039441778X
52317,0394429826
52318,0394430387
52319,0394442911
52320,0394450779
52321,0394471997
52322,0394473647
52323,0394479483
52324,039448259X
52325,0394488083
52326,0394499506
52327,0394502930
52328,0394505050
52329,039450660X
52330,0394517741
52331,0394523903
52332,0394533887
52333,0394545141
52334,0394563956
52335,0394564324
52336,0394576551
52337,0394578260
52338,0394580370
52339,0394587928
52340,0394587995
52341,0394600932
52342,0394604679
52343,0394700155
52344,0394806891
52345,0394853318
52346,0394903692
52347,0394905091
52348,0394953312
52349,0395077877
52350,0395249732
52351,0395249813
52352,0395331935
52353,0395356350
52354,0395394295
52355,0395409276
52356,0395425085
52357,0395518482
52358,0395576458
52359,0395576466
52360,0395576474
52361,0395606489
52362,0395689996
52363,0395775477
52364,0395898927
52365,0395974682
52366,0397006659
52367,0403017580
52368,040302465X
52369,0403064260
52370,0404004431
52371,0404088309
52372,0404089119
52373,0404202446
52374,0415095697
52375,0415940893
52376,0416365205
52377,0425120031
52378,0435270338
52379,0439116759
52380,043923641X
52381,0439411297
52382,0440141621
52383,0440204682
52384,044021680X
52385,0440227836
52386,044023574X
52387,0440400759
52388,0440401208
52389,0440404029
52390,0440442664
52391,0440443563
52392,0440466334
52393,0440482534
52394,0440907071
52395,0445003006
52396,044503128X
52397,0446395056
52398,0446900060
52399,0446918873
52400,044900578X
52401,0449204146
52402,0449206505
52403,0449206513
52404,0449210502
52405,0449213536
52406,0449213803
52407,0449214192
52408,0449214508
52409,0449214591
52410,0449214702
52411,0449220923
52412,0449221431
52413,0449225267
52414,0449226115
52415,0449700712
52416,0449906612
52417,0451134583
52418,0451153928
52419,0451158679
52420,0451163443
52421,0451188241
52422,0451197968
52423,0451409736
52424,0451519086
52425,0451520645
52426,0451522028
52427,0451522133
52428,0451526082
52429,0451821289
52430,0451921925
52431,0451925025
52432,0451931432
52433,0452156408
52434,0452253802
52435,0452258707
52436,0452259398
52437,0452261481
52438,0452273285
52439,0452279615
52440,0452279623
52441,0453007449
52442,0453007600
52443,0453007619
52444,0453008488
52445,0453008917
52446,0460004174
52447,0460025082
52448,0460050788
52449,0460875558
52450,0486218929
52451,0486226913
52452,0486236439
52453,0486248801
52454,0486252086
52455,0486265145
52456,0486277569
52457,0486280020
52458,0486291162
52459,048629529X
52460,0486296865
52461,0486401820
52462,0486403440
52463,0486405486
52464,0486408914
52465,0486413020
52466,0486417662
52467,0486420868
52468,0486423603
52469,0515055603
52470,0515055719
52471,0515059587
52472,0515059625
52473,0515061239
52474,0515062146
52475,0515062936
52476,0515062944
52477,0515062979
52478,0515063835
52479,0515063878
52480,0515063886
52481,0515063894
52482,0515063908
52483,0515063924
52484,0515073083
52485,0515076023
52486,0515076074
52487,0515076252
52488,051507649X
52489,0515077321
52490,0515077453
52491,0515078794
52492,0515079111
52493,0515080403
52494,0515080535
52495,0515080799
52496,0515081051
52497,051508171X
52498,051508185X
52499,0515082295
52500,051508252X
52501,0515083267
52502,0515083402
52503,051508364X
52504,0515084190
52505,0515084425
52506,0515084581
52507,051508493X
52508,051508512X
52509,0515085685
52510,0515086061
52511,0515086460
52512,0515086738
52513,0515087149
52514,051508753X
52515,0515087955
52516,0515088374
52517,051508882X
52518,0515089060
52519,0515089338
52520,0515089583
52521,0515090549
52522,0515091111
52523,0515091677
52524,0515092134
52525,0515092541
52526,051509322X
52527,051509370X
52528,0515094420
52529,0515094870
52530,0515095125
52531,0515095184
52532,0515095451
52533,051509644X
52534,0515096792
52535,0515096873
52536,0515096946
52537,0515097055
52538,0515097543
52539,0515098043
52540,0515098434
52541,0515098701
52542,0515098795
52543,0515098809
52544,0515098817
52545,0515098825
52546,0515100331
52547,0515100587
52548,0515101052
52549,0515101265
52550,0515101524
52551,0515101702
52552,0515102164
52553,0515102474
52554,0515102733
52555,0515102911
52556,051510311X
52557,0515103373
52558,0515103551
52559,051510390X
52560,0515104051
52561,0515104302
52562,0515104485
52563,0515104760
52564,0515104973
52565,0515105163
52566,0515105198
52567,0515105368
52568,0515105503
52569,0515105740
52570,0515106011
52571,0515106178
52572,0515106720
52573,0515106925
52574,0515107123
52575,0515107360
52576,0515107573
52577,051510793X
52578,0515108111
52579,0515108359
52580,0515108839
52581,0515109045
52582,0515109320
52583,0515109835
52584,0515110000
52585,0515110213
52586,0515110469
52587,0515110647
52588,051511085X
52589,0515111066
52590,0515111228
52591,0515111392
52592,0515111694
52593,051511197X
52594,0515112194
52595,0515112410
52596,0515112585
52597,0515112860
52598,0515113166
52599,051511359X
52600,0515113786
52601,0515113948
52602,0515114103
52603,0515114383
52604,051511457X
52605,0515114790
52606,0515114960
52607,0515115088
52608,0515115312
52609,0515115541
52610,051511572X
52611,0515115940
52612,0515116157
52613,0515116408
52614,0515116602
52615,0515116866
52616,0515117064
52617,0515117331
52618,0515117706
52619,0515117889
52620,0515118125
52621,0515483109
52622,0516097709
52623,0517052660
52624,0517052679
52625,0517052687
52626,0517052695
52627,0517091518
52628,0517092921
52629,0517092999
52630,0517093413
52631,0517119285
52632,0517119293
52633,0517146789
52634,0517146797
52635,0517147793
52636,0517148005
52637,0517148137
52638,0517149818
52639,0517150387
52640,051715045X
52641,0517150468
52642,0517162695
52643,0517182386
52644,0517182394
52645,051718821X
52646,0517188244
52647,0517188252
52648,0517219026
52649,0517294907
52650,0517308061
52651,0517348004
52652,0517362392
52653,0517478579
52654,0517500868
52655,0517519046
52656,0517545276
52657,0517564386
52658,0520058224
52659,0520059808
52660,0521261813
52661,0521328101
52662,0521551498
52663,0525088903
52664,0525148914
52665,0525149201
52666,0525364552
52667,0525446729
52668,0525469265
52669,0525471219
52670,0531001911
52671,053107174X
52672,0531300757
52673,0553050303
52674,0553127411
52675,0553128248
52676,0553129953
52677,0553156179
52678,0553213628
52679,0553229168
52680,0553229184
52681,0553234315
52682,0553234994
52683,0553237411
52684,0553255789
52685,0553256637
52686,0553266012
52687,0553277685
52688,0553277693
52689,0553278363
52690,0553378333
52691,0553452231
52692,055347183X
52693,0553472453
52694,0553474456
52695,0553476610
52696,0553480820
52697,0553480839
52698,0553480847
52699,0553480855
52700,0553527401
52701,0553567276
52702,0573613311
52703,0573630305
52704,0573650993
52705,0582030463
52706,0590085123
52707,0590373595
52708,0590386042
52709,0590413740
52710,059042243X
52711,0590445561
52712,0613004469
52713,0613050916
52714,0613064240
52715,0613072510
52716,0613083822
52717,0613091132
52718,0613095251
52719,0613095464
52720,0613095472
52721,0613096053
52722,0613138805
52723,0613172388
52724,0613173503
52725,0613175476
52726,0613219570
52727,0613254643
52728,0613337204
52729,0618009345
52730,0618056998
52731,0618154000
52732,0631125639
52733,063112988X
52734,0631129898
52735,0631145656
52736,0631166165
52737,0631186298
52738,0631189440
52739,0670116025
52740,0670306339
52741,0670306622
52742,0670545759
52743,0670641383
52744,0670849367
52745,0670874868
52746,0671003771
52747,0671006037
52748,0671006479
52749,0671006576
52750,0671006703
52751,0671006940
52752,0671009710
52753,067103975X
52754,0671045865
52755,0671046179
52756,0671047256
52757,0671573780
52758,067157647X
52759,0671582356
52760,0671621386
52761,0671727702
52762,067178269X
52763,0671787977
52764,0671803263
52765,0671803271
52766,0671807129
52767,0671822780
52768,0671874756
52769,0671919458
52770,0671922548
52771,0678002924
52772,0679408142
52773,0679408908
52774,0679411186
52775,0679416498
52776,0679420401
52777,0679424741
52778,0679424784
52779,0679430199
52780,067943612X
52781,0679439064
52782,0679443851
52783,0679447253
52784,0679455841
52785,0679457151
52786,0679600000
52787,0679600108
52788,0679600116
52789,0679600124
52790,0679600175
52791,0679600205
52792,067960023X
52793,0679600248
52794,0679600264
52795,0679600272
52796,0679600477
52797,0679600493
52798,0679600507
52799,0679600604
52800,067960071X
52801,0679600744
52802,0679600906
52803,0679600922
52804,0679601007
52805,0679601023
52806,0679601120
52807,067960121X
52808,0679601228
52809,0679601252
52810,0679601279
52811,0679601392
52812,0679601406
52813,0679601481
52814,0679601503
52815,0679601511
52816,067960166X
52817,0679601678
52818,0679601708
52819,0679601724
52820,0679601759
52821,0679601791
52822,0679601813
52823,0679601929
52824,0679601996
52825,0679602089
52826,0679602097
52827,0679602321
52828,0679602356
52829,0679602615
52830,0679602828
52831,0679603166
52832,0679603174
52833,0679603220
52834,0679603298
52835,0679603328
52836,0679606637
52837,067964010X
52838,0679640118
52839,0679640177
52840,067964024X
52841,0679640258
52842,0679640266
52843,0679640304
52844,0679640320
52845,067964038X
52846,0679640851
52847,067964086X
52848,0679640878
52849,0679640924
52850,0679640967
52851,0679640991
52852,0679641033
52853,0679641041
52854,067964105X
52855,0679641726
52856,067964217X
52857,0679642196
52858,0679642358
52859,0679642374
52860,0679642420
52861,067964248X
52862,0679642498
52863,0679642501
52864,0679642552
52865,0679642579
52866,0679642595
52867,0679642609
52868,0679642625
52869,067964265X
52870,0679642811
52871,0679726136
52872,0679741267
52873,0679765107
52874,0679777539
52875,0679783229
52876,0679783237
52877,0679783253
52878,0679783261
52879,0679783288
52880,0679783296
52881,0679783318
52882,0679783334
52883,0679783350
52884,0679783385
52885,0679783407
52886,0679783415
52887,0679783539
52888,067978361X
52889,0681007796
52890,0681027991
52891,0681410000
52892,0684826259
52893,0684834715
52894,0684835622
52895,0684837897
52896,0684846918
52897,068484785X
52898,0684859254
52899,0684869802
52900,0684870061
52901,0686283120
52902,0686966791
52903,0688115586
52904,0688121268
52905,0688143350
52906,0688149758
52907,0688162673
52908,0688162681
52909,0689105657
52910,0689715137
52911,068971677X
52912,0689717512
52913,0689718888
52914,068981383X
52915,0689815212
52916,0689827008
52917,0689835825
52918,0689849737
52919,0690046987
52920,0691004765
52921,0691063184
52922,069110218X
52923,0694503053
52924,0700609857
52925,0704344017
52926,070893773X
52927,0708981577
52928,0710062249
52929,0712304088
52930,0715613804
52931,071561472X
52932,0720601940
52933,0720607760
52934,0722242611
52935,0727810316
52936,0727812238
52937,0727812378
52938,0727812971
52939,0727814931
52940,0727817698
52941,072781771X
52942,0727820370
52943,0727842250
52944,072784346X
52945,0727844156
52946,0727844741
52947,0727845594
52948,0727847902
52949,0735813426
52950,0737701927
52951,0743235185
52952,0743412281
52953,0743418239
52954,0743423992
52955,0743437497
52956,0743452674
52957,0743520955
52958,0743525841
52959,074352585X
52960,0743527364
52961,0745103294
52962,0746309228
52963,0750503602
52964,0750503629
52965,0750503645
52966,0750503661
52967,075050580X
52968,0750506563
52969,075050904X
52970,0750509058
52971,0750509066
52972,0750511087
52973,0750511095
52974,0750511109
52975,0750511117
52976,0750513764
52977,0750514191
52978,0750514205
52979,0750516461
52980,075090481X
52981,0750914246
52982,0750924063
52983,0754033333
52984,0754035050
52985,0754044637
52986,0754045218
52987,0754045226
52988,0754046303
52989,075404680X
52990,0754048616
52991,0754601994
52992,0761817778
52993,0765302071
52994,0769603130
52995,0774032979
52996,0781228883
52997,0781228956
52998,078123039X
52999,0781254582
53000,0781269377
53001,0781281725
53002,0781281733
53003,0781285224
53004,0783800088
53005,0783801475
53006,0783802994
53007,0783817339
53008,0783818947
53009,0783885946
53010,0783886098
53011,0783887205
53012,0783887957
53013,0783889291
53014,0783890583
53015,0783891415
53016,0783891644
53017,0783892659
53018,0783893132
53019,0783894422
53020,0783894619
53021,0783896646
53022,0783897553
53023,0785728473
53024,0785746269
53025,0785747850
53026,0785749314
53027,0785764836
53028,0785779515
53029,078577968X
53030,0786100257
53031,0786105097
53032,0786206462
53033,0786220295
53034,0786220848
53035,0786224843
53036,0786225793
53037,0786226307
53038,078623136X
53039,0786233559
53040,0786234407
53041,0786236248
53042,0786236280
53043,078623962X
53044,0786242485
53045,0786243775
53046,0786244992
53047,0786700319
53048,078680338X
53049,0786803401
53050,0786805145
53051,0786806583
53052,0786815728
53053,0786815736
53054,0786815795
53055,0786815876
53056,0786815884
53057,0786815892
53058,0786815906
53059,0786815914
53060,0786816236
53061,0786817054
53062,078682820X
53063,0786884142
53064,0787112852
53065,0788123505
53066,0788789554
53067,0791041220
53068,0791061876
53069,0792450078
53070,0792715799
53071,0793100089
53072,0801827930
53073,0801837863
53074,0802851940
53075,0803212216
53076,080326156X
53077,0804118310
53078,0804617279
53079,0804723443
53080,0804802521
53081,0804803145
53082,0804804052
53083,080490104X
53084,0804901813
53085,0805038221
53086,0805238123
53087,0805716599
53088,0805745130
53089,0805766731
53090,0805768130
53091,0805770607
53092,0807209422
53093,0807211389
53094,0807261769
53095,080840475X
53096,0808516787
53097,0808519085
53098,0808554794
53099,0808565087
53100,0808572725
53101,0808576518
53102,0808598988
53103,0809243539
53104,0809275376
53105,0809830639
53106,0811472116
53107,0811472159
53108,0811472191
53109,0811472248
53110,0811472272
53111,0811472280
53112,0811472329
53113,0811480542
53114,0811480585
53115,0811480615
53116,0811480720
53117,0812034317
53118,0812034422
53119,0812034481
53120,0812231627
53121,0812513010
53122,0812565231
53123,0812966007
53124,0812966015
53125,0812966023
53126,0812966058
53127,0812966066
53128,0812966074
53129,0812966112
53130,0812966120
53131,0812966147
53132,0812966155
53133,0812966171
53134,081296618X
53135,0812966295
53136,0812966449
53137,0812966783
53138,0812966937
53139,0812966961
53140,0812967011
53141,0812967062
53142,0812967194
53143,0812967216
53144,0812967232
53145,0812967259
53146,0812967283
53147,0812967380
53148,0812967399
53149,0812967437
53150,0812967615
53151,0813122015
53152,0813213142
53153,081351522X
53154,0813519993
53155,0814200028
53156,0814200613
53157,0814201571
53158,081420158X
53159,0814201598
53160,0814202047
53161,0814202519
53162,0814202527
53163,081420256X
53164,0814203639
53165,0814203833
53166,0814203841
53167,0814204627
53168,0814206441
53169,0814206700
53170,0814206719
53171,0814250939
53172,0814792391
53173,081530224X
53174,0815302258
53175,0815302266
53176,0815307071
53177,0815315635
53178,0815319436
53179,0816019177
53180,0816042616
53181,0816132623
53182,0816135908
53183,0816136610
53184,081613975X
53185,0816143765
53186,0816151237
53187,0816154767
53188,0816179530
53189,0816186723
53190,081618772X
53191,0816187975
53192,0816772398
53193,0820110663
53194,0820111325
53195,0820113611
53196,0820113670
53197,0820113859
53198,0820114529
53199,0820308137
53200,0820420581
53201,0820438057
53202,0820442259
53203,0821403958
53204,0821408526
53205,0821744984
53206,0822200406
53207,0822200430
53208,0822203502
53209,0822206234
53210,0822206269
53211,082221007X
53212,0822210738
53213,0822215985
53214,082221735X
53215,082250071X
53216,0822502828
53217,0824045904
53218,0824087429
53219,0824808738
53220,0824809912
53221,0824819179
53222,0824824490
53223,0826202322
53224,0826202683
53225,0827429215
53226,082890877X
53227,0831718552
53228,0831727527
53229,0831778415
53230,0831795050
53231,0833501178
53232,0833532065
53233,0833596241
53234,0833711989
53235,0833738976
53236,0835718719
53237,0835904768
53238,0835910563
53239,0836422260
53240,083691550X
53241,0836923871
53242,0836935837
53243,0836941071
53244,083694108X
53245,0837128110
53246,0837138175
53247,0838310680
53248,083831256X
53249,0838313450
53250,0838315275
53251,0838315291
53252,0838317669
53253,0838634435
53254,0841495521
53255,0841499306
53256,0842280731
53257,0844600261
53258,0844616095
53259,0844654507
53260,0844661805
53261,0844662313
53262,084466250X
53263,0844664952
53264,0848803698
53265,0848803701
53266,084880435X
53267,0848804368
53268,0848805208
53269,0848807049
53270,0848807073
53271,0848807340
53272,0848807804
53273,0848807855
53274,0848807871
53275,084880788X
53276,084880791X
53277,0854562001
53278,0854563040
53279,0854566562
53280,0856351318
53281,0856354597
53282,0856720038
53283,0859677230
53284,0860092917
53285,0860093808
53286,0860093948
53287,0860096033
53288,0860098028
53289,0860098060
53290,0860098389
53291,0860519244
53292,0860519252
53293,086303635X
53294,0866982906
53295,0867163119
53296,0870240986
53297,0871300052
53298,0871918285
53299,0872720454
53300,0872720667
53301,0872720705
53302,087272073X
53303,0872720861
53304,0874220955
53305,0874220963
53306,0874220971
53307,087422098X
53308,087491146X
53309,0875185924
53310,0877209081
53311,0877453632
53312,0877545235
53313,087770595X
53314,087788563X
53315,0877958335
53316,087805359X
53317,0878336095
53318,0878579109
53319,0878882197
53320,0878910581
53321,0879590955
53322,0879752262
53323,087986060X
53324,0880880813
53325,088101060X
53326,0881031798
53327,0881037214
53328,0884117715
53329,0884300994
53330,0884322998
53331,0886468876
53332,0886820596
53333,088682124X
53334,0886824656
53335,0886824702
53336,0886824982
53337,0886825075
53338,0886825776
53339,0886827396
53340,0890112797
53341,0891906215
53342,0891906223
53343,0891908978
53344,0891908994
53345,0892837438
53346,0892839007
53347,0893662739
53348,089375191X
53349,0893751928
53350,0893751960
53351,0893751979
53352,0893759929
53353,0893759988
53354,0894710893
53355,0895771969
53356,0895775204
53357,089594314X
53358,0896214400
53359,0896219291
53360,0896961389
53361,0896961745
53362,089733342X
53363,0897334132
53364,0898452244
53365,0898751306
53366,0898751314
53367,0898758866
53368,0899667384
53369,0899668224
53370,0899669875
53371,0899669891
53372,0905712064
53373,0911858083
53374,0912692561
53375,0912756187
53376,0913165328
53377,0913559180
53378,0913559431
53379,0914327526
53380,0915795434
53381,0915795817
53382,0915795876
53383,0918222885
53384,0929093070
53385,0929093100
53386,0929605004
53387,0929605012
53388,0929605063
53389,0929605136
53390,0929605144
53391,0929605179
53392,092960539X
53393,092960556X
53394,0929605578
53395,0929605594
53396,0929631552
53397,0930323750
53398,0930395123
53399,093058838X
53400,093276584X
53401,0933149492
53402,0933635842
53403,0935848657
53404,0937986178
53405,093798650X
53406,0937986917
53407,0938349937
53408,0938399101
53409,0939218003
53410,0939495031
53411,0939495562
53412,0940450089
53413,0940450291
53414,094066934X
53415,094066948X
53416,0943545048
53417,0961122803
53418,0963161210
53419,0963339745
53420,0963434004
53421,0970903332
53422,1404303774
53423,1404315004
53424,1404315985
53425,1404315993
53426,1404316000
53427,1404318259
53428,1551560275
53429,1551561999
53430,1551978466
53431,155262000X
53432,1552620026
53433,1555800130
53434,1555800165
53435,1556440294
53436,1556440308
53437,1556513275
53438,1556560826
53439,1556562705
53440,1556860986
53441,1556861478
53442,1557041717
53443,1557042462
53444,1557132054
53445,1557360138
53446,1557782253
53447,155778311X
53448,1558060057
53449,1558060529
53450,1558062165
53451,1558583270
53452,1558611924
53453,1558672095
53454,1558680896
53455,1559210222
53456,1559210338
53457,1559210346
53458,1559210354
53459,1559210370
53460,1559210397
53461,1559210869
53462,1559210915
53463,1559211474
53464,1559211687
53465,1559212098
53466,155921287X
53467,1559213035
53468,1559941146
53469,1560156279
53470,1560159219
53471,1560549483
53472,1560549653
53473,1560600543
53474,1561371203
53475,1561707015
53476,1563980320
53477,156431099X
53478,1564552454
53479,1564553418
53480,1564553620
53481,1564556700
53482,1564590593
53483,1565116674
53484,1565116682
53485,1565116690
53486,1565116720
53487,1565301056
53488,156639466X
53489,1566470161
53490,1566473365
53491,156647518X
53492,1567230644
53493,1568460074
53494,1568493118
53495,1568496125
53496,1568953518
53497,1569564914
53498,1570421153
53499,1570421161
53500,1570424926
53501,1572151307
53502,157233083X
53503,1572701366
53504,1577192710
53505,1577193679
53506,1578061393
53507,1579651348
53508,1580811302
53509,1580811442
53510,1580811620
53511,1580811825
53512,1580812309
53513,1581306571
53514,1581342012
53515,1582790337
53516,1582871353
53517,1582876223
53518,1583220224
53519,158348454X
53520,1584560126
53521,1585741299
53522,1586633627
53523,1586634518
53524,1586636715
53525,1587150212
53526,1589637801
53527,1590071190
53528,1590071352
53529,1592240038
53530,1850573506
53531,1850573522
53532,1850573549
53533,1850573662
53534,1850573689
53535,1850577625
53536,1850578753
53537,185057877X
53538,1850578796
53539,1850578834
53540,185057930X
53541,1850891095
53542,1850894035
53543,185326072X
53544,1853262080
53545,1853265578
53546,1854793152
53547,1858683416
53548,1863735372
53549,1864481145
53550,1864488670
53551,1873403283
53552,1879960478
53553,1880510065
53554,1880510502
53555,1882513185
53556,1883011019
53557,1883011159
53558,1883011337
53559,1883011531
53560,1885478720
53561,1887368361
53562,1889876011
53563,1931082073
53564,1931082227
53565,1931541876
53566,2266033042
53567,342309365X
53568,3895082597
53569,8401321751
53570,8401491150
53571,8401492149
53572,8421741012
53573,8426105149
53574,8426413080
53575,8427010680
53576,8427010966
53577,8427017855
53578,843760835X
53579,8481301876
53580,9051830610
53581,9500405792
53582,9682105331
53583,9715420400
53584,9812180060
53585,9997507002
53586,0061042781
53587,0064434648
53588,0064441296
53589,0140126627
53590,0152099905
53591,0201287315
53592,0205189954
53593,0307137287
53594,0312660472
53595,0345332768
53596,0345396456
53597,0345441788
53598,0373263287
53599,0380771586
53600,038077688X
53601,0380778459
53602,0380778467
53603,038079828X
53604,038081076X
53605,0393321606
53606,042514531X
53607,0439286239
53608,0440222427
53609,0446603805
53610,0446604453
53611,0446676012
53612,0451202406
53613,0451410025
53614,0452265932
53615,0486260038
53616,0515117153
53617,0553575104
53618,0553577875
53619,0553580132
53620,0553583786
53621,0590458469
53622,059046132X
53623,0590463047
53624,0671454064
53625,0671888773
53626,0672305348
53627,0679784063
53628,0679823115
53629,0690012918
53630,0696023636
53631,0747245614
53632,0762101598
53633,0763602736
53634,0803700970
53635,0806985089
53636,0806999705
53637,0816701210
53638,0821732951
53639,0830712585
53640,0831796847
53641,0835231658
53642,0836254503
53643,0838934838
53644,084312914X
53645,0843947462
53646,0843949163
53647,0844226173
53648,0848715624
53649,0849942845
53650,0860201686
53651,087106622X
53652,0878578943
53653,0878915990
53654,0884413160
53655,0898798299
53656,089879904X
53657,0911654232
53658,0922705992
53659,0934342040
53660,0937750123
53661,0937934623
53662,1558705384
53663,1561560413
53664,156245045X
53665,1562880411
53666,1564028607
53667,1564585921
53668,1564772098
53669,1564772101
53670,156477290X
53671,1565296818
53672,1880972212
53673,1881527271
53674,1884822118
53675,1885588186
53676,1885588240
53677,0020412401
53678,0028641671
53679,0061057517
53680,0061091227
53681,0061092355
53682,0140049118
53683,031220387X
53684,0312498349
53685,0312975651
53686,0373484909
53687,0373835728
53688,038000383X
53689,038073320X
53690,0380773775
53691,0380809885
53692,0385310269
53693,0385310277
53694,0385327862
53695,0385481179
53696,0394921453
53697,0395481651
53698,0395691915
53699,0425046591
53700,0425052028
53701,044022019X
53702,0440223032
53703,0440418186
53704,0440418194
53705,0441000924
53706,044100122X
53707,0441001823
53708,0441693229
53709,0446320005
53710,0448025442
53711,0448431637
53712,0449141543
53713,0451076982
53714,0451147626
53715,0525947566
53716,0553146114
53717,0553242334
53718,0553259849
53719,0590471732
53720,0671502115
53721,0671693808
53722,0671827545
53723,0671891065
53724,0689703082
53725,0761107568
53726,0964963582
53727,1558748199
53728,1562828045
53729,1899827129
53730,0006512143
53731,0060169435
53732,0060534044
53733,0060930845
53734,0061090409
53735,0061094226
53736,0312958919
53737,0312960395
53738,0312968175
53739,0312976887
53740,0312977263
53741,0312979525
53742,0312981376
53743,0345275586
53744,0345371267
53745,0345396448
53746,0345448286
53747,0373037759
53748,0373117604
53749,0373117663
53750,0373227221
53751,0373227264
53752,0373251971
53753,0373261047
53754,0373263910
53755,0373264739
53756,0373272146
53757,0373280130
53758,037328845X
53759,0373512422
53760,0373512821
53761,0373765886
53762,0373765924
53763,0380722615
53764,0380724960
53765,0380769336
53766,0380777150
53767,0380785188
53768,0380787075
53769,0380794500
53770,0380804883
53771,0425143503
53772,0425163997
53773,0425174115
53774,0446404144
53775,0446604682
53776,0446610674
53777,0446611689
53778,0449132463
53779,0449148432
53780,0449149137
53781,0449149145
53782,0449149684
53783,0449149692
53784,0451166906
53785,0451182960
53786,0451403134
53787,051512804X
53788,0515132497
53789,0515137111
53790,0553248146
53791,0553275852
53792,0553575325
53793,0553580523
53794,0671734318
53795,0671887947
53796,0671887963
53797,0679768645
53798,0688173896
53799,0743448642
53800,0743456203
53801,0758203055
53802,0758207921
53803,0767912268
53804,0771027087
53805,0778320022
53806,0786001569
53807,0807072036
53808,0812555287
53809,0821748939
53810,0821764012
53811,0821769243
53812,0821770837
53813,0821772139
53814,0821772465
53815,082177297X
53816,0821774247
53817,0821774964
53818,0821774972
53819,0821774999
53820,0843920629
53821,1551665778
53822,1575660261
53823,1576736083
53824,1583143998
53825,1586190210
53826,1860464459
53827,1892514877
53828,0028604997
53829,0028634764
53830,0060391693
53831,006093736X
53832,006278241X
53833,0133380130
53834,0140068236
53835,0140350047
53836,0140350381
53837,014035039X
53838,0140421998
53839,0151005249
53840,0312194749
53841,031220082X
53842,0312244797
53843,0312305869
53844,0345337115
53845,0345410246
53846,0385485158
53847,0395752841
53848,0451167481
53849,0500300224
53850,0517436264
53851,057113937X
53852,0609602519
53853,0670873888
53854,0671023241
53855,0671883836
53856,0674400011
53857,0679020691
53858,0684809184
53859,0761116249
53860,0771085664
53861,0792274989
53862,0805048480
53863,082562536X
53864,0870697463
53865,0888822383
53866,0898154391
53867,0929387503
53868,0962349984
53869,0969290608
53870,1550223461
53871,155110153X
53872,1552781879
53873,1559703237
53874,1560986670
53875,1563523655
53876,1570715610
53877,1578590906
53878,1843090376
53879,1853260169
53880,1902163923
53881,2711823105
53882,2866562070
53883,2890378934
53884,2894642067
53885,0002154900
53886,0002197154
53887,0006271197
53888,0006372899
53889,0006726143
53890,0006940889
53891,0007128576
53892,0060237465
53893,0099402599
53894,0140045147
53895,0142501425
53896,0151256004
53897,0152842470
53898,0193182041
53899,0198631464
53900,0233981764
53901,0304923710
53902,0310248825
53903,0330025899
53904,0330238744
53905,0330265865
53906,0330268287
53907,0330310402
53908,0330311115
53909,0333179390
53910,0333186435
53911,0333226208
53912,0333732804
53913,0340152036
53914,0340164646
53915,0340173068
53916,0340194782
53917,0340248793
53918,0340256192
53919,0340265299
53920,0340320931
53921,0345272013
53922,0345276760
53923,0345279263
53924,0345302575
53925,0345393627
53926,0345402944
53927,0356043045
53928,0370014790
53929,0370302001
53930,038070871X
53931,0380757982
53932,0380778874
53933,0380788152
53934,0387564535
53935,041618846X
53936,0416210708
53937,0416224202
53938,0416622801
53939,0416884806
53940,0417010508
53941,0440863430
53942,0441775594
53943,0446606979
53944,0450030423
53945,0450428052
53946,0450431185
53947,0450606406
53948,0452260671
53949,0500276625
53950,050059001X
53951,0517800470
53952,0552091057
53953,0553171550
53954,0553171623
53955,0571103995
53956,0571111149
53957,0575043318
53958,0575063254
53959,0575070463
53960,0586024395
53961,0590134221
53962,0590555847
53963,0590711261
53964,067157812X
53965,0671578707
53966,0671578855
53967,0671653393
53968,0671720937
53969,0671877496
53970,067974813X
53971,0708880525
53972,0715386204
53973,0715390252
53974,0716723077
53975,0743435583
53976,0744521041
53977,0745911013
53978,0745919677
53979,0747230706
53980,0747231044
53981,0747252165
53982,074754882X
53983,0748403043
53984,0749301007
53985,0749302437
53986,0749702796
53987,0749702818
53988,0749704403
53989,0749705906
53990,0749710438
53991,0751370177
53992,075221084X
53993,0752426060
53994,0763612561
53995,0764546252
53996,0802788483
53997,0812509439
53998,0812520971
53999,0812532864
54000,082045687X
54001,0830642315
54002,0852630077
54003,0854560645
54004,0854769412
54005,0868614254
54006,0875871437
54007,0929264576
54008,0930031644
54009,0939883112
54010,0950017841
54011,1568651740
54012,1853113158
54013,1853114103
54014,1853263133
54015,1853263656
54016,1853268011
54017,1856972097
54018,1857231791
54019,1884365086
54020,981013004X
54021,0060083255
54022,0312957890
54023,0380707616
54024,0380794365
54025,0380817632
54026,0385316585
54027,0385332777
54028,0394485823
54029,0394557948
54030,0399133526
54031,0440224721
54032,0446520950
54033,0446604402
54034,0446605573
54035,0553297333
54036,0553569414
